"id","create_uid:id","request_date","hr_employee_id:id","department_id:id","request_through:id","request_no","request_categ_id:id","request_type_id:id","source_id:id","state"
"request_15-45-11-1-00261","res.users_m0937",2015-10-16 15:40:07,"hr.employees_m0937","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00261","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-1-00593","res.users_m1146",2015-10-16 15:39:06,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00593","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-12-1-00074","res.users_m0528",2015-10-16 15:42:23,"hr.employees_m0528","muti_hrms.hr_department_hondaisulanid","muti_hrms.hr_department_hondaisulanid","15-20-12-1-00074","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-3-00117","res.users_m0785",2015-10-16 15:44:56,"hr.employees_m0785","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_muti3sid","15-15-11-3-00117","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX IT EQUIPMENT)_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-1-00594","res.users_m1176",2015-10-16 15:58:04,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00594","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-33-1-00111","res.users_m0617-muti",2015-10-16 16:05:13,"hr.employees_m0617-muti","muti_hrms.hr_department_mutitagumid","muti_hrms.hr_department_mutitagumid","15-15-33-1-00111","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00595","res.users_m1146",2015-10-16 16:06:28,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00595","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-15-1-00097","res.users_m1047",2015-10-16 16:11:47,"hr.employees_m1047","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_hondasurallahid","15-25-15-1-00097","request.categ_OTHERS","approval.ruleITEM  REQUEST_BRANCH","request.source_BRANCH","confirm"
"request_15-10-11-10-00083","res.users_m0347",2015-10-16 16:19:21,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00083","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","draft"
"request_15-25-11-2-00364","res.users_m0241",2015-10-16 16:18:35,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00364","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00365","res.users_m0241",2015-10-16 16:24:44,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_mutifinanceid","15-25-11-2-00365","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00366","res.users_m0241",2015-10-16 16:29:47,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00366","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00367","res.users_m1011",2015-10-16 16:28:35,"hr.employees_m1011","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00367","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00084","res.users_m0347",2015-10-16 16:29:53,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00084","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-15-1-00089","res.users_m0032-hsoc",2015-10-16 16:30:30,"hr.employees_m0032-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondasurallahid","15-20-15-1-00089","request.categ_OTHERS","approval.ruleITEM  REQUEST_BRANCH","request.source_BRANCH","confirm"
"request_15-25-11-2-00368","res.users_m0875",2015-10-16 16:38:21,"hr.employees_m0875","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00368","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-14-1-00092","res.users_m0149-epfc",2015-10-17 08:10:10,"hr.employees_m0149-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_mutipolomolokid","15-25-14-1-00092","request.categ_OTHERS","approval.ruleITEM  REQUEST_BRANCH","request.source_BRANCH","draft"
"request_15-25-21-1-00180","res.users_m1079-epfc",2015-10-17 08:25:35,"hr.employees_m1079-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","15-25-21-1-00180","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-33-1-00112","res.users_m1157-muti",2015-10-17 08:34:40,"hr.employees_m1157-muti","muti_hrms.hr_department_mutitagumid","muti_hrms.hr_department_mutitagumid","15-15-33-1-00112","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-11-3-00060","res.users_m1106",2015-10-17 08:33:46,"hr.employees_m1106","muti_hrms.hr_department_epfccncid","muti_hrms.hr_department_epfcfinanceid","15-25-11-3-00060","request.categ_CASH","approval.ruleTRAVEL EXPENSES (THRU CHECK)_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-21-1-00181","res.users_m1079-epfc",2015-10-17 08:29:37,"hr.employees_m1079-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","15-25-21-1-00181","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-20-15-1-00090","res.users_m0372-hsoc",2015-10-17 09:03:17,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00090","request.categ_PAYMENT","approval.ruleMARKETING EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-45-11-1-00262","res.users_m0937",2015-10-17 09:14:26,"hr.employees_m0937","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00262","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_15-45-11-1-00263","res.users_m0937",2015-10-17 09:14:26,"hr.employees_m0937","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00263","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","draft"
"request_15-25-23-1-00073","res.users_m1218-epfc",2015-10-17 09:17:56,"hr.employees_m1218-epfc","muti_hrms.hr_department_epfclapasanid","muti_hrms.hr_department_epfclapasanid","15-25-23-1-00073","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-20-11-3-00064","res.users_m0296",2015-10-17 09:17:19,"hr.employees_m0296","muti_hrms.hr_department_hondamarbelid","muti_hrms.hr_department_imgid","15-20-11-3-00064","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00596","res.users_m1176",2015-10-17 09:21:23,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00596","request.categ_CASH","approval.ruleIOU'S_BU MAIN","request.source_BU MAIN","confirm"
"request_15-45-11-1-00264","res.users_m1167",2015-10-17 09:50:50,"hr.employees_m1167","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00264","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","void"
"request_15-45-11-1-00265","res.users_m1167",2015-10-17 09:50:50,"hr.employees_m1167","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00265","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_15-25-32-1-00132","res.users_m0640-epfc panabo",2015-10-17 09:52:29,"hr.employees_m0640-epfc panabo","muti_hrms.hr_department_epfcpanaboid","muti_hrms.hr_department_epfcpanaboid","15-25-32-1-00132","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-45-11-1-00266","res.users_m1167",2015-10-17 09:50:50,"hr.employees_m1167","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00266","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_15-15-24-1-00016","res.users_m0806-muti",2015-10-17 10:18:06,"hr.employees_m0806-muti","muti_hrms.hr_department_mutivalenciaid","muti_hrms.hr_department_img(warehouse)id","15-15-24-1-00016","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-14-1-00093","res.users_m0942-epfc",2015-10-17 10:19:49,"hr.employees_m0942-epfc","muti_hrms.hr_department_epfcpolomolokid","muti_hrms.hr_department_epfcpolomolokid","15-25-14-1-00093","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-3-00118","res.users_m0035-muti",2015-10-17 10:18:00,"hr.employees_m0035-muti","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_muti3sid","15-15-11-3-00118","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-45-11-1-00267","res.users_m1167",2015-10-17 10:24:55,"hr.employees_m1167","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00267","request.categ_PAYMENT","approval.rulePAYABLES_MOTHER ACCOUNT","request.source_MOTHER ACCOUNT","confirm"
"request_15-25-11-5-00002","res.users_m0094-epfc",2015-10-17 10:27:38,"hr.employees_m0094-epfc","muti_hrms.hr_department_epfckoronadal1id","muti_hrms.hr_department_epfckoronadal1id","15-25-11-5-00002","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-20-15-1-00091","res.users_m0372-hsoc",2015-10-17 10:31:13,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondasurallahid","15-20-15-1-00091","request.categ_PAYMENT","approval.rulePENALTY FEES TO GOVERMENT AGENCIES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-15-1-00098","res.users_m0372-epfc",2015-10-17 10:51:46,"hr.employees_m0372-epfc","muti_hrms.hr_department_epfcsurallah1id","muti_hrms.hr_department_hondasurallahid","15-25-15-1-00098","request.categ_OTHERS","approval.ruleITEM  REQUEST_BRANCH","request.source_BRANCH","confirm"
"request_15-10-11-10-00085","res.users_m1141",2015-10-17 11:51:39,"hr.employees_m1141","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00085","request.categ_CASH","approval.ruleFREIGHT AND HANDLING_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-31-2-00178","res.users_m0808-epfc",2015-10-17 11:54:33,"hr.employees_m0808-epfc","muti_hrms.hr_department_epfccalinanid","muti_hrms.hr_department_epfccalinanid","15-25-31-2-00178","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-20-15-1-00092","res.users_m0372-hsoc",2015-10-17 12:03:39,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00092","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-15-2-00070","res.users_m1195",2015-10-17 13:04:17,"hr.employees_m1195","muti_hrms.hr_department_epfcsurallah2id","muti_hrms.hr_department_mutisurallahid","15-25-15-2-00070","request.categ_OTHERS","approval.ruleREPAIRS & MAINTENANCE_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-45-11-1-00268","res.users_m0462",2015-10-17 13:13:00,"hr.employees_m0462","muti_hrms.hr_department_pumgassinawalid","muti_hrms.hr_department_pumgassinawalid","15-45-11-1-00268","request.categ_OTHERS","approval.ruleITEM REQUEST_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00369","res.users_m0230",2015-10-17 13:11:36,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00369","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-1-00597","res.users_m1176",2015-10-17 13:11:25,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00597","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_BU MAIN","request.source_BU MAIN","draft"
"request_15-15-11-3-00119","res.users_m0034-muti",2015-10-17 13:19:09,"hr.employees_m0034-muti","muti_hrms.hr_department_muti3sid","muti_hrms.hr_department_muti3sid","15-15-11-3-00119","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00598","res.users_m1146",2015-10-17 13:23:44,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00598","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-15-1-00093","res.users_m0372-hsoc",2015-10-17 12:29:54,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00093","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-12-1-00075","res.users_m0528",2015-10-17 13:26:39,"hr.employees_m0528","muti_hrms.hr_department_hondaisulanid","muti_hrms.hr_department_mutimarbelid","15-20-12-1-00075","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-5-00153","res.users_m0861",2015-10-17 13:24:32,"hr.employees_m0861","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_mutisparepartsid","15-15-11-5-00153","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00599","res.users_m1146",2015-10-17 13:30:32,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00599","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-7-00199","res.users_m0318",2015-10-17 13:32:20,"hr.employees_m0318","muti_hrms.hr_department_tigid","muti_hrms.hr_department_tigid","15-10-11-7-00199","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_TIG","request.source_TIG","confirm"
"request_15-10-11-7-00200","res.users_m0318",2015-10-17 13:32:20,"hr.employees_m0318","muti_hrms.hr_department_tigid","muti_hrms.hr_department_tigid","15-10-11-7-00200","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_TIG","request.source_TIG","confirm"
"request_15-15-11-1-00600","res.users_m1146",2015-10-17 13:37:01,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00600","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-5-00154","res.users_m0861",2015-10-17 13:40:28,"hr.employees_m0861","muti_hrms.hr_department_mutisparepartsid","muti_hrms.hr_department_mutisparepartsid","15-15-11-5-00154","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00601","res.users_m1146",2015-10-17 13:42:26,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00601","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00086","res.users_m0969",2015-10-17 13:45:26,"hr.employees_m0969","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00086","request.categ_PURCHASE","approval.ruleTRADE INVENTORY (MC)_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-6-00138","res.users_m0035-epfc",2015-10-17 13:58:29,"hr.employees_m0035-epfc","muti_hrms.hr_department_epfckoronadal2id","muti_hrms.hr_department_muti3sid","15-25-11-6-00138","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-21-1-00182","res.users_m1079-epfc",2015-10-17 14:05:30,"hr.employees_m1079-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","15-25-21-1-00182","request.categ_PAYMENT","approval.ruleTRAVEL EXPENSES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-31-2-00179","res.users_m0808-epfc",2015-10-17 14:07:22,"hr.employees_m0808-epfc","muti_hrms.hr_department_epfccalinanid","muti_hrms.hr_department_epfccalinanid","15-25-31-2-00179","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-15-2-00071","res.users_m1099-epfc",2015-10-17 14:27:50,"hr.employees_m1099-epfc","muti_hrms.hr_department_epfcsurallah2id","muti_hrms.hr_department_mutisurallahid","15-25-15-2-00071","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00087","res.users_m0917",2015-10-17 14:36:30,"hr.employees_m0917","muti_hrms.hr_department_imgid","muti_hrms.hr_department_imgid","15-10-11-10-00087","request.categ_PURCHASE","approval.rulePURCHASES(OFFICE SUPPLIES)_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-12-00463","res.users_m0021",2015-10-17 14:36:13,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_asiid","15-10-11-12-00463","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-12-00464","res.users_m0021",2015-10-17 14:47:11,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_asiid","15-10-11-12-00464","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-12-00465","res.users_m0021",2015-10-17 14:51:04,"hr.employees_m0021","muti_hrms.hr_department_payrollid","muti_hrms.hr_department_brdcheadofficeid","15-10-11-12-00465","request.categ_PAYMENT","approval.ruleSALARIES AND WAGES_BU MAIN","request.source_BU MAIN","confirm"
